Segment,Cohort,Metric,MOB_Start,MOB_End,Approach,Param1,Param2,Explanation
NRP-M,202412,Total_Coverage_Ratio,57,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-M,202501,Total_Coverage_Ratio,0,56,DonorCohort,202101,,New cohort: borrow from 202101 - insufficient own history
NRP-M,202501,Total_Coverage_Ratio,57,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-M,202502,Total_Coverage_Ratio,0,56,DonorCohort,202101,,New cohort: borrow from 202101 - insufficient own history
NRP-M,202502,Total_Coverage_Ratio,57,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-M,202503,Total_Coverage_Ratio,0,56,DonorCohort,202101,,New cohort: borrow from 202101 - insufficient own history
NRP-M,202503,Total_Coverage_Ratio,57,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-M,202504,Total_Coverage_Ratio,0,56,DonorCohort,202101,,New cohort: borrow from 202101 - insufficient own history
NRP-M,202504,Total_Coverage_Ratio,57,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-M,202505,Total_Coverage_Ratio,0,56,DonorCohort,202101,,New cohort: borrow from 202101 - insufficient own history
NRP-M,202505,Total_Coverage_Ratio,57,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-M,202506,Total_Coverage_Ratio,0,56,DonorCohort,202101,,New cohort: borrow from 202101 - insufficient own history
NRP-M,202506,Total_Coverage_Ratio,57,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-M,202507,Total_Coverage_Ratio,0,56,DonorCohort,202101,,New cohort: borrow from 202101 - insufficient own history
NRP-M,202507,Total_Coverage_Ratio,57,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-M,202508,Total_Coverage_Ratio,0,56,DonorCohort,202101,,New cohort: borrow from 202101 - insufficient own history
NRP-M,202508,Total_Coverage_Ratio,57,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-M,202509,Total_Coverage_Ratio,0,56,DonorCohort,202101,,New cohort: borrow from 202101 - insufficient own history
NRP-M,202509,Total_Coverage_Ratio,57,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-S,201912,Total_Coverage_Ratio,0,999,CohortAvg,6,,Mature cohort with full provision history - rolling average
NRP-S,202001,Total_Coverage_Ratio,0,999,CohortAvg,6,,Clustered cohort with sufficient provision history - rolling average
NRP-S,202101,Total_Coverage_Ratio,0,999,CohortAvg,6,,Clustered cohort with sufficient provision history - rolling average
NRP-S,202201,Total_Coverage_Ratio,0,69,DonorCohort,201912,,Young cohort: borrow from 201912 (oldest NRP-S) until MOB 69
NRP-S,202201,Total_Coverage_Ratio,70,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-S,202301,Total_Coverage_Ratio,0,69,DonorCohort,201912,,Clustered cohort: borrow from 201912 for coverage pattern
NRP-S,202301,Total_Coverage_Ratio,70,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-S,202404,Total_Coverage_Ratio,0,69,DonorCohort,201912,,Recent cohort: borrow from 201912 - same segment
NRP-S,202404,Total_Coverage_Ratio,70,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-S,202405,Total_Coverage_Ratio,0,69,DonorCohort,201912,,Recent cohort: borrow from 201912 - same segment
NRP-S,202405,Total_Coverage_Ratio,70,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-S,202406,Total_Coverage_Ratio,0,69,DonorCohort,201912,,Recent cohort: borrow from 201912 - same segment
NRP-S,202406,Total_Coverage_Ratio,70,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-S,202407,Total_Coverage_Ratio,0,69,DonorCohort,201912,,Recent cohort: borrow from 201912 - same segment
NRP-S,202407,Total_Coverage_Ratio,70,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-S,202408,Total_Coverage_Ratio,0,69,DonorCohort,201912,,Recent cohort: borrow from 201912 - same segment
NRP-S,202408,Total_Coverage_Ratio,70,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-S,202409,Total_Coverage_Ratio,0,69,DonorCohort,201912,,Recent cohort: borrow from 201912 - same segment
NRP-S,202409,Total_Coverage_Ratio,70,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-S,202410,Total_Coverage_Ratio,0,69,DonorCohort,201912,,Recent cohort: borrow from 201912 - same segment
NRP-S,202410,Total_Coverage_Ratio,70,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-S,202411,Total_Coverage_Ratio,0,69,DonorCohort,201912,,Recent cohort: borrow from 201912 - same segment
NRP-S,202411,Total_Coverage_Ratio,70,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-S,202412,Total_Coverage_Ratio,0,69,DonorCohort,201912,,Recent cohort: borrow from 201912 - same segment
NRP-S,202412,Total_Coverage_Ratio,70,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-S,202501,Total_Coverage_Ratio,0,69,DonorCohort,201912,,New cohort: borrow from 201912 - insufficient own history
NRP-S,202501,Total_Coverage_Ratio,70,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-S,202502,Total_Coverage_Ratio,0,69,DonorCohort,201912,,New cohort: borrow from 201912 - insufficient own history
NRP-S,202502,Total_Coverage_Ratio,70,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-S,202503,Total_Coverage_Ratio,0,69,DonorCohort,201912,,New cohort: borrow from 201912 - insufficient own history
NRP-S,202503,Total_Coverage_Ratio,70,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-S,202504,Total_Coverage_Ratio,0,69,DonorCohort,201912,,New cohort: borrow from 201912 - insufficient own history
NRP-S,202504,Total_Coverage_Ratio,70,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-S,202505,Total_Coverage_Ratio,0,69,DonorCohort,201912,,New cohort: borrow from 201912 - insufficient own history
NRP-S,202505,Total_Coverage_Ratio,70,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-S,202506,Total_Coverage_Ratio,0,69,DonorCohort,201912,,New cohort: borrow from 201912 - insufficient own history
NRP-S,202506,Total_Coverage_Ratio,70,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-S,202507,Total_Coverage_Ratio,0,69,DonorCohort,201912,,New cohort: borrow from 201912 - insufficient own history
NRP-S,202507,Total_Coverage_Ratio,70,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-S,202508,Total_Coverage_Ratio,0,69,DonorCohort,201912,,New cohort: borrow from 201912 - insufficient own history
NRP-S,202508,Total_Coverage_Ratio,70,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-S,202509,Total_Coverage_Ratio,0,69,DonorCohort,201912,,New cohort: borrow from 201912 - insufficient own history
NRP-S,202509,Total_Coverage_Ratio,70,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-L,202301,Total_Coverage_Ratio,0,999,CohortAvg,6,,Oldest NRP-L cohort - use rolling average of available history
NRP-L,202404,Total_Coverage_Ratio,0,22,DonorCohort,202301,,Recent cohort: borrow from 202301 (only NRP-L with history)
NRP-L,202404,Total_Coverage_Ratio,23,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-L,202405,Total_Coverage_Ratio,0,22,DonorCohort,202301,,Recent cohort: borrow from 202301 - same segment
NRP-L,202405,Total_Coverage_Ratio,23,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-L,202406,Total_Coverage_Ratio,0,22,DonorCohort,202301,,Recent cohort: borrow from 202301 - same segment
NRP-L,202406,Total_Coverage_Ratio,23,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-L,202407,Total_Coverage_Ratio,0,22,DonorCohort,202301,,Recent cohort: borrow from 202301 - same segment
NRP-L,202407,Total_Coverage_Ratio,23,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-L,202408,Total_Coverage_Ratio,0,22,DonorCohort,202301,,Recent cohort: borrow from 202301 - same segment
NRP-L,202408,Total_Coverage_Ratio,23,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-L,202409,Total_Coverage_Ratio,0,22,DonorCohort,202301,,Recent cohort: borrow from 202301 - same segment
NRP-L,202409,Total_Coverage_Ratio,23,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-L,202410,Total_Coverage_Ratio,0,22,DonorCohort,202301,,Recent cohort: borrow from 202301 - same segment
NRP-L,202410,Total_Coverage_Ratio,23,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-L,202411,Total_Coverage_Ratio,0,22,DonorCohort,202301,,Recent cohort: borrow from 202301 - same segment
NRP-L,202411,Total_Coverage_Ratio,23,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-L,202412,Total_Coverage_Ratio,0,22,DonorCohort,202301,,Recent cohort: borrow from 202301 - same segment
NRP-L,202412,Total_Coverage_Ratio,23,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-L,202501,Total_Coverage_Ratio,0,22,DonorCohort,202301,,New cohort: borrow from 202301 - insufficient own history
NRP-L,202501,Total_Coverage_Ratio,23,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-L,202502,Total_Coverage_Ratio,0,22,DonorCohort,202301,,New cohort: borrow from 202301 - insufficient own history
NRP-L,202502,Total_Coverage_Ratio,23,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-L,202503,Total_Coverage_Ratio,0,22,DonorCohort,202301,,New cohort: borrow from 202301 - insufficient own history
NRP-L,202503,Total_Coverage_Ratio,23,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-L,202504,Total_Coverage_Ratio,0,22,DonorCohort,202301,,New cohort: borrow from 202301 - insufficient own history
NRP-L,202504,Total_Coverage_Ratio,23,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-L,202505,Total_Coverage_Ratio,0,22,DonorCohort,202301,,New cohort: borrow from 202301 - insufficient own history
NRP-L,202505,Total_Coverage_Ratio,23,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-L,202506,Total_Coverage_Ratio,0,22,DonorCohort,202301,,New cohort: borrow from 202301 - insufficient own history
NRP-L,202506,Total_Coverage_Ratio,23,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-L,202507,Total_Coverage_Ratio,0,22,DonorCohort,202301,,New cohort: borrow from 202301 - insufficient own history
NRP-L,202507,Total_Coverage_Ratio,23,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-L,202508,Total_Coverage_Ratio,0,22,DonorCohort,202301,,New cohort: borrow from 202301 - insufficient own history
NRP-L,202508,Total_Coverage_Ratio,23,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
NRP-L,202509,Total_Coverage_Ratio,0,22,DonorCohort,202301,,New cohort: borrow from 202301 - insufficient own history
NRP-L,202509,Total_Coverage_Ratio,23,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
PRIME,202101,Total_Coverage_Ratio,0,999,CohortAvg,6,,Oldest PRIME cohort - use rolling average of available history
PRIME,202201,Total_Coverage_Ratio,0,54,DonorCohort,202101,,Young cohort: borrow from 202101 (oldest PRIME) until MOB 54
PRIME,202201,Total_Coverage_Ratio,55,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
PRIME,202405,Total_Coverage_Ratio,0,54,DonorCohort,202101,,Recent cohort: borrow from 202101 - same segment
PRIME,202405,Total_Coverage_Ratio,55,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
PRIME,202407,Total_Coverage_Ratio,0,54,DonorCohort,202101,,Recent cohort: borrow from 202101 - same segment
PRIME,202407,Total_Coverage_Ratio,55,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
PRIME,202409,Total_Coverage_Ratio,0,54,DonorCohort,202101,,Recent cohort: borrow from 202101 - same segment
PRIME,202409,Total_Coverage_Ratio,55,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
PRIME,202504,Total_Coverage_Ratio,0,54,DonorCohort,202101,,New cohort: borrow from 202101 - insufficient own history
PRIME,202504,Total_Coverage_Ratio,55,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
PRIME,202507,Total_Coverage_Ratio,0,54,DonorCohort,202101,,New cohort: borrow from 202101 - insufficient own history
PRIME,202507,Total_Coverage_Ratio,55,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
PRIME,202508,Total_Coverage_Ratio,0,54,DonorCohort,202101,,New cohort: borrow from 202101 - insufficient own history
PRIME,202508,Total_Coverage_Ratio,55,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
PRIME,202509,Total_Coverage_Ratio,0,54,DonorCohort,202101,,New cohort: borrow from 202101 - insufficient own history
PRIME,202509,Total_Coverage_Ratio,55,999,CohortAvg,6,,Beyond donor MOB: use own rolling average
ALL,ALL,Total_Coverage_Ratio,0,999,CohortAvg,6,,Default fallback: use rolling average for any undefined cohort x segment
